tweet_id,Retweets_count,Favorites_count,Date_time
877611172832227328,71,0,2017-06-21 19:36:23
877556246731214848,3400,20938,2017-06-21 15:58:08
877316821321428993,4654,25327,2017-06-21 00:06:44
877201837425926144,4965,25003,2017-06-20 16:29:50
876838120628539392,2979,19111,2017-06-19 16:24:33
876537666061221889,4200,21913,2017-06-18 20:30:39
876484053909872640,2113,17350,2017-06-18 16:57:37
876120275196170240,4166,25857,2017-06-17 16:52:05
875747767867523072,3819,23194,2017-06-16 16:11:53
875144289856114688,4391,20282,2017-06-15 00:13:52
875097192612077568,5447,25366,2017-06-14 21:06:43
875021211251597312,4219,23588,2017-06-14 16:04:48
874680097055178752,4152,25732,2017-06-13 17:29:20
874434818259525634,13004,0,2017-06-13 01:14:41
874296783580663808,3699,24093,2017-06-12 16:06:11
874057562936811520,3566,21023,2017-06-12 00:15:36
874012996292530176,9146,31653,2017-06-11 21:18:31
873580283840344065,3540,22425,2017-06-10 16:39:04
873337748698140672,1418,0,2017-06-10 00:35:19
873213775632977920,1418,6628,2017-06-09 16:22:42
872967104147763200,4864,25227,2017-06-09 00:02:31
872820683541237760,3344,13653,2017-06-08 14:20:41
872620804844003328,3274,19212,2017-06-08 01:06:27
872486979161796608,8138,37784,2017-06-07 16:14:40
872122724285648897,7285,31761,2017-06-06 16:07:15
871879754684805121,9841,34816,2017-06-06 00:01:46
871762521631449091,3139,18752,2017-06-05 16:15:56
871515927908634625,3129,18736,2017-06-04 23:56:03
871166179821445120,5150,0,2017-06-04 00:46:17
871102520638267392,4977,19431,2017-06-03 20:33:19
871032628920680449,3438,21137,2017-06-03 15:55:36
870804317367881728,5595,31283,2017-06-03 00:48:22
870726314365509632,3,113,2017-06-02 19:38:25
870656317836468226,2364,11468,2017-06-02 15:00:16
870374049280663552,24038,77266,2017-06-01 20:18:38
870308999962521604,3755,20395,2017-06-01 16:00:09
870063196459192321,7523,33985,2017-05-31 23:43:25
869772420881756160,9177,39676,2017-05-31 04:27:59
869702957897576449,5705,26282,2017-05-30 23:51:58
869596645499047938,2821,14875,2017-05-30 16:49:31
869227993411051520,3419,19031,2017-05-29 16:24:37
868880397819494401,13075,60913,2017-05-28 17:23:24
868639477480148993,1877,0,2017-05-28 01:26:04
868622495443632128,4799,24827,2017-05-28 00:18:35
868552278524837888,1877,9393,2017-05-27 19:39:34
867900495410671616,3805,22608,2017-05-26 00:29:37
867774946302451713,6670,31717,2017-05-25 16:10:44
867421006826221569,2269,15025,2017-05-24 16:44:18
867072653475098625,108,0,2017-05-23 17:40:04
867051520902168576,7191,30087,2017-05-23 16:16:06
866720684873056260,4373,18693,2017-05-22 18:21:28
866686824827068416,3167,17990,2017-05-22 16:06:55
866450705531457537,32178,114301,2017-05-22 00:28:40
866334964761202691,13004,48928,2017-05-21 16:48:45
866094527597207552,7662,0,2017-05-21 00:53:21
865718153858494464,5144,24044,2017-05-19 23:57:46
865359393868664832,4569,24769,2017-05-19 00:12:11
865006731092295680,7059,26250,2017-05-18 00:50:50
864873206498414592,7955,30209,2017-05-17 16:00:15
864279568663928832,2758,13677,2017-05-16 00:41:21
864197398364647424,8084,28087,2017-05-15 19:14:50
863907417377173506,3795,19326,2017-05-15 00:02:33
863553081350529029,3847,14321,2017-05-14 00:34:33
863471782782697472,2222,0,2017-05-13 19:11:30
863432100342583297,4808,22316,2017-05-13 16:33:49
863427515083354112,88,2065,2017-05-13 16:15:35
863079547188785154,1021,8241,2017-05-12 17:12:53
863062471531167744,2222,7923,2017-05-12 16:05:02
862831371563274240,4729,18011,2017-05-12 00:46:44
862722525377298433,3260,16077,2017-05-11 17:34:13
862457590147678208,4523,19191,2017-05-11 00:01:27
862096992088072192,21330,69697,2017-05-10 00:08:34
861383897657036800,9861,33934,2017-05-08 00:54:59
861288531465048066,3816,16150,2017-05-07 18:36:02
861005113778896900,3526,15714,2017-05-06 23:49:50
860981674716409858,1980,0,2017-05-06 22:16:42
860924035999428608,733,0,2017-05-06 18:27:40
860563773140209665,1980,7058,2017-05-05 18:36:06
860524505164394496,4904,22290,2017-05-05 16:00:04
860276583193509888,3251,17352,2017-05-04 23:34:55
860184849394610176,5410,15717,2017-05-04 17:30:24
860177593139703809,28605,0,2017-05-04 17:01:34
859924526012018688,3812,18509,2017-05-04 00:15:58
859851578198683649,3272,14579,2017-05-03 19:26:06
859607811541651456,1440,17604,2017-05-03 03:17:27
859196978902773760,27954,84849,2017-05-02 00:04:57
859074603037188101,12669,31946,2017-05-01 15:58:40
858860390427611136,7537,0,2017-05-01 01:47:28
858843525470990336,3234,14775,2017-05-01 00:40:27
858471635011153920,4523,20386,2017-04-30 00:02:42
858107933456039936,2692,14934,2017-04-28 23:57:28
857989990357356544,2415,15229,2017-04-28 16:08:49
857746408056729600,9924,32464,2017-04-28 00:00:54
857393404942143489,1532,5585,2017-04-27 00:38:11
857263160327368704,4229,19067,2017-04-26 16:00:39
857214891891077121,17,214,2017-04-26 12:48:51
857062103051644929,156,0,2017-04-26 02:41:43
857029823797047296,3721,17919,2017-04-26 00:33:27
856543823941562368,2698,15561,2017-04-24 16:22:16
856526610513747968,1765,11300,2017-04-24 15:13:52
856330835276025856,627,0,2017-04-24 02:15:55
856288084350160898,15,490,2017-04-23 23:26:03
856282028240666624,5889,26404,2017-04-23 23:01:59
855862651834028034,23,319,2017-04-22 19:15:32
855860136149123072,917,4663,2017-04-22 19:05:32
855857698524602368,1978,11317,2017-04-22 18:55:51
855851453814013952,16999,43705,2017-04-22 18:31:02
855818117272018944,5109,25441,2017-04-22 16:18:34
855459453768019968,7742,28430,2017-04-21 16:33:22
855245323840757760,5598,0,2017-04-21 02:22:29
855138241867124737,42,0,2017-04-20 19:16:59
854732716440526848,5720,21735,2017-04-19 16:25:34
854482394044301312,6453,27958,2017-04-18 23:50:52
854365224396361728,4436,18079,2017-04-18 16:05:17
854120357044912130,7046,30644,2017-04-17 23:52:16
854010172552949760,2986,15563,2017-04-17 16:34:26
853760880890318849,5452,27393,2017-04-17 00:03:50
853639147608842240,9473,33223,2017-04-16 16:00:07
853299958564483072,3368,14869,2017-04-15 17:32:18
852936405516943360,1882,0,2017-04-14 17:27:40
852912242202992640,1711,8650,2017-04-14 15:51:39
852672615818899456,2054,14346,2017-04-13 23:59:28
852553447878664193,3296,15651,2017-04-13 16:05:56
852311364735569921,9464,31892,2017-04-13 00:03:59
852226086759018497,6521,19257,2017-04-12 18:25:07
852189679701164033,1511,11044,2017-04-12 16:00:27
851861385021730816,19,0,2017-04-11 18:15:55
851591660324737024,3306,15693,2017-04-11 00:24:08
851464819735769094,6743,23389,2017-04-10 16:00:07
851224888060895234,5484,19975,2017-04-10 00:06:42
850753642995093505,8677,29700,2017-04-08 16:54:09
850380195714523136,2488,12662,2017-04-07 16:10:12
850333567704068097,314,3339,2017-04-07 13:04:55
850145622816686080,3624,15788,2017-04-07 00:38:06
850019790995546112,4659,19740,2017-04-06 16:18:05
849776966551130114,7259,29377,2017-04-06 00:13:11
849668094696017920,4754,0,2017-04-05 17:00:34
849412302885593088,3017,15369,2017-04-05 00:04:08
849336543269576704,1816,11062,2017-04-04 19:03:06
849051919805034497,8116,41002,2017-04-04 00:12:06
848690551926992896,4158,24414,2017-04-03 00:16:10
848324959059550208,4449,23962,2017-04-02 00:03:26
848213670039564288,693,7915,2017-04-01 16:41:12
848212111729840128,2903,15819,2017-04-01 16:35:01
847978865427394560,3136,0,2017-04-01 01:08:10
847971574464610304,420,0,2017-04-01 00:39:12
847962785489326080,4877,22845,2017-04-01 00:04:17
847842811428974592,1270,5258,2017-03-31 16:07:33
847617282490613760,396,6778,2017-03-31 01:11:22
847606175596138505,3297,18242,2017-03-31 00:27:14
847251039262605312,4164,19933,2017-03-30 00:56:03
847157206088847362,5637,19305,2017-03-29 18:43:12
847116187444137987,3064,20871,2017-03-29 16:00:12
846874817362120707,3773,19507,2017-03-29 00:01:05
846514051647705089,11099,43322,2017-03-28 00:07:32
846505985330044928,2953,13725,2017-03-27 23:35:28
846153765933735936,8691,30685,2017-03-27 00:15:53
846139713627017216,9702,30209,2017-03-26 23:20:02
846042936437604353,2760,15550,2017-03-26 16:55:29
845812042753855489,8369,28440,2017-03-26 01:38:00
845677943972139009,4637,24543,2017-03-25 16:45:08
845397057150107648,1725,7423,2017-03-24 22:08:59
845306882940190720,5189,22736,2017-03-24 16:10:40
845098359547420673,7399,0,2017-03-24 02:22:04
844979544864018432,2459,13305,2017-03-23 18:29:57
844973813909606400,3062,14661,2017-03-23 18:07:10
844580511645339650,3008,16046,2017-03-22 16:04:20
844223788422217728,2112,13337,2017-03-21 16:26:50
843981021012017153,2853,14815,2017-03-21 00:22:10
843856843873095681,4468,20939,2017-03-20 16:08:44
843604394117681152,2650,16486,2017-03-19 23:25:35
843235543001513987,5816,20998,2017-03-18 22:59:54
842846295480000512,3513,14944,2017-03-17 21:13:10
842765311967449089,1228,6567,2017-03-17 15:51:22
842535590457499648,3400,17705,2017-03-17 00:38:32
842163532590374912,5598,23895,2017-03-16 00:00:07
842115215311396866,2925,13658,2017-03-15 20:48:07
841833993020538882,14571,0,2017-03-15 02:10:39
841680585030541313,7586,25198,2017-03-14 16:01:03
841439858740625411,3562,12354,2017-03-14 00:04:30
841320156043304961,5341,19370,2017-03-13 16:08:50
841314665196081154,4508,15508,2017-03-13 15:47:01
841077006473256960,5150,22358,2017-03-13 00:02:39
840761248237133825,1713,0,2017-03-12 03:07:56
840728873075638272,15595,0,2017-03-12 00:59:17
840698636975636481,2,172,2017-03-11 22:59:09
840696689258311684,945,12027,2017-03-11 22:51:24
840632337062862849,1713,8812,2017-03-11 18:35:42
840370681858686976,4428,16106,2017-03-11 01:15:58
840268004936019968,5560,18862,2017-03-10 18:27:58
839990271299457024,2209,13161,2017-03-10 00:04:21
839549326359670784,7537,26910,2017-03-08 18:52:12
839290600511926273,140,0,2017-03-08 01:44:07
839239871831150596,6355,26572,2017-03-07 22:22:32
838952994649550848,3888,19278,2017-03-07 03:22:35
838921590096166913,1995,10918,2017-03-07 01:17:48
838916489579200512,33,0,2017-03-07 00:57:32
838831947270979586,10719,0,2017-03-06 19:21:35
838561493054533637,1296,10759,2017-03-06 01:26:54
838476387338051585,4644,22046,2017-03-05 19:48:43
838201503651401729,9777,0,2017-03-05 01:36:26
838150277551247360,324,1637,2017-03-04 22:12:52
838085839343206401,1,138,2017-03-04 17:56:49
838083903487373313,3042,17320,2017-03-04 17:49:08
837820167694528512,7662,33444,2017-03-04 00:21:08
837482249356513284,434,3796,2017-03-03 01:58:22
837471256429613056,2216,12571,2017-03-03 01:14:41
837110210464448512,2310,15754,2017-03-02 01:20:01
836989968035819520,2250,12529,2017-03-01 17:22:13
836753516572119041,4542,19026,2017-03-01 01:42:39
836677758902222849,2180,12422,2017-02-28 20:41:37
836648853927522308,541,0,2017-02-28 18:46:45
836397794269200385,26863,0,2017-02-28 02:09:08
836380477523124226,2923,14526,2017-02-28 01:00:19
836260088725786625,4213,20969,2017-02-27 17:01:56
836001077879255040,4166,18770,2017-02-26 23:52:43
835685285446955009,7957,0,2017-02-26 02:57:52
835574547218894849,3541,17508,2017-02-25 19:37:50
835536468978302976,1656,0,2017-02-25 17:06:32
835309094223372289,20454,0,2017-02-25 02:03:02
835297930240217089,2936,16218,2017-02-25 01:18:40
835264098648616962,1656,7604,2017-02-24 23:04:14
835246439529840640,72,2063,2017-02-24 21:54:03
835172783151792128,5641,25762,2017-02-24 17:01:22
835152434251116546,2937,22015,2017-02-24 15:40:31
834931633769889797,1596,10627,2017-02-24 01:03:08
834786237630337024,5393,21092,2017-02-23 15:25:23
834574053763584002,2468,13438,2017-02-23 01:22:14
834477809192075265,10422,0,2017-02-22 18:59:48
834458053273591808,1642,9487,2017-02-22 17:41:18
834209720923721728,4639,20250,2017-02-22 01:14:30
834167344700198914,3586,15592,2017-02-21 22:26:07
834089966724603904,2092,9891,2017-02-21 17:18:39
834086379323871233,2162,12864,2017-02-21 17:04:24
833863086058651648,2359,13240,2017-02-21 02:17:06
833826103416520705,3699,17825,2017-02-20 23:50:09
833732339549220864,219,0,2017-02-20 17:37:34
833722901757046785,3161,20538,2017-02-20 17:00:04
833479644947025920,2008,14654,2017-02-20 00:53:27
833124694597443584,4754,19918,2017-02-19 01:23:00
832998151111966721,2153,13059,2017-02-18 17:00:10
832769181346996225,39,0,2017-02-18 01:50:19
832757312314028032,3546,16644,2017-02-18 01:03:09
832682457690300417,2856,11709,2017-02-17 20:05:43
832645525019123713,523,2890,2017-02-17 17:38:57
832636094638288896,2730,15640,2017-02-17 17:01:29
832397543355072512,2167,11805,2017-02-17 01:13:34
832369877331693569,3136,16947,2017-02-16 23:23:38
832273440279240704,2289,11189,2017-02-16 17:00:25
832215909146226688,6096,0,2017-02-16 13:11:49
832215726631055365,9151,0,2017-02-16 13:11:05
832088576586297345,2,62,2017-02-16 04:45:50
832040443403784192,9424,0,2017-02-16 01:34:34
832032802820481025,4579,17623,2017-02-16 01:04:13
831939777352105988,6020,23667,2017-02-15 18:54:34
831926988323639298,34,332,2017-02-15 18:03:45
831911600680497154,6372,27216,2017-02-15 17:02:36
831670449226514432,1780,10288,2017-02-15 01:04:21
831650051525054464,1882,7025,2017-02-14 23:43:18
831552930092285952,2280,8859,2017-02-14 17:17:22
831322785565769729,1530,9167,2017-02-14 02:02:51
831315979191906304,1105,6462,2017-02-14 01:35:49
831309418084069378,2421,11617,2017-02-14 01:09:44
831262627380748289,2005,11750,2017-02-13 22:03:49
830956169170665475,1469,7882,2017-02-13 01:46:03
830583320585068544,16449,65944,2017-02-12 01:04:29
830173239259324417,5589,0,2017-02-10 21:54:58
830097400375152640,2882,9662,2017-02-10 16:53:37
829878982036299777,4917,0,2017-02-10 02:25:42
829861396166877184,1909,12099,2017-02-10 01:15:49
829501995190984704,10422,31344,2017-02-09 01:27:41
829449946868879360,1976,10348,2017-02-08 22:00:52
829141528400556032,7200,24097,2017-02-08 01:35:19
829011960981237760,16056,52605,2017-02-07 17:00:28
828801551087042563,3370,0,2017-02-07 03:04:22
828770345708580865,5750,25296,2017-02-07 01:00:22
828708714936930305,10991,36067,2017-02-06 20:55:28
828650029636317184,1316,9400,2017-02-06 17:02:17
828409743546925057,1149,6285,2017-02-06 01:07:28
828408677031882754,1265,7595,2017-02-06 01:03:14
828381636999917570,2183,12451,2017-02-05 23:15:47
828376505180889089,1051,7292,2017-02-05 22:55:23
828372645993398273,2886,12437,2017-02-05 22:40:03
828361771580813312,172,2163,2017-02-05 21:56:51
828046555563323392,2828,11625,2017-02-05 01:04:17
828011680017821696,2122,10246,2017-02-04 22:45:42
827933404142436356,5156,19880,2017-02-04 17:34:40
827653905312006145,2978,15335,2017-02-03 23:04:02
827600520311402496,929,7391,2017-02-03 19:31:54
827324948884643840,2994,15686,2017-02-03 01:16:53
827199976799354881,2191,10475,2017-02-02 17:00:17
826958653328592898,4917,21349,2017-02-02 01:01:21
826848821049180160,9999,35934,2017-02-01 17:44:55
826615380357632002,3936,0,2017-02-01 02:17:19
826598799820865537,247,5077,2017-02-01 01:11:25
826598365270007810,2309,9926,2017-02-01 01:09:42
826476773533745153,4127,18221,2017-01-31 17:06:32
826240494070030336,2571,13153,2017-01-31 01:27:39
826204788643753985,910,4830,2017-01-30 23:05:46
826115272272650244,3059,15500,2017-01-30 17:10:04
825876512159186944,1841,10373,2017-01-30 01:21:19
825829644528148480,2458,12630,2017-01-29 22:15:05
825535076884762624,17333,56383,2017-01-29 02:44:34
825147591692263424,4478,18132,2017-01-28 01:04:51
825120256414846976,1236,0,2017-01-27 23:16:13
825026590719483904,1236,6231,2017-01-27 17:04:02
824796380199809024,5432,0,2017-01-27 01:49:15
824775126675836928,3463,14778,2017-01-27 00:24:48
824663926340194305,1752,10431,2017-01-26 17:02:56
824325613288833024,10426,11723,2017-01-25 18:38:36
824297048279236611,3812,14937,2017-01-25 16:45:05
824025158776213504,593,4790,2017-01-24 22:44:42
823939628516474880,2669,10539,2017-01-24 17:04:50
823719002937630720,11035,0,2017-01-24 02:28:08
823699002998870016,2491,13860,2017-01-24 01:08:40
823581115634085888,2596,12913,2017-01-23 17:20:14
823333489516937216,23,696,2017-01-23 00:56:15
823322678127919110,3969,15615,2017-01-23 00:13:17
823269594223824897,9770,0,2017-01-22 20:42:21
822975315408461824,3404,17192,2017-01-22 01:12:59
822872901745569793,42662,130476,2017-01-21 18:26:02
822859134160621569,2245,13151,2017-01-21 17:31:20
822647212903690241,6344,0,2017-01-21 03:29:14
822610361945911296,2925,14695,2017-01-21 01:02:48
822489057087389700,6344,18005,2017-01-20 17:00:46
822462944365645825,14097,27741,2017-01-20 15:17:01
822244816520155136,9770,34695,2017-01-20 00:50:15
822163064745328640,4706,0,2017-01-19 19:25:24
821886076407029760,2281,11243,2017-01-19 01:04:45
821813639212650496,3347,0,2017-01-18 20:16:54
821765923262631936,1637,8345,2017-01-18 17:07:18
821522889702862852,1736,7972,2017-01-18 01:01:34
821421320206483457,5515,0,2017-01-17 18:17:58
821407182352777218,4294,11670,2017-01-17 17:21:47
821153421864615936,10,256,2017-01-17 00:33:26
821149554670182400,1951,8573,2017-01-17 00:18:04
821107785811234820,2117,9536,2017-01-16 21:32:06
821044531881721856,2253,12589,2017-01-16 17:20:45
820837357901512704,6654,0,2017-01-16 03:37:31
820749716845686786,9777,31354,2017-01-15 21:49:15
820690176645140481,3200,12143,2017-01-15 17:52:40
820494788566847489,560,0,2017-01-15 04:56:16
820446719150292993,2547,0,2017-01-15 01:45:15
820314633777061888,560,3325,2017-01-14 17:00:24
820078625395449857,6222,19693,2017-01-14 01:22:35
820013781606658049,1164,0,2017-01-13 21:04:55
819952236453363712,1164,5294,2017-01-13 17:00:21
819924195358416896,4841,12836,2017-01-13 15:08:56
819711362133872643,3079,13287,2017-01-13 01:03:12
819588359383371776,1975,9594,2017-01-12 16:54:26
819347104292290561,1192,7176,2017-01-12 00:55:47
819238181065359361,404,2247,2017-01-11 17:42:57
819227688460238848,6654,22944,2017-01-11 17:01:16
819015337530290176,36585,0,2017-01-11 02:57:27
819015331746349057,18840,0,2017-01-11 02:57:26
819006400881917954,18840,45087,2017-01-11 02:21:57
819004803107983360,36585,86538,2017-01-11 02:15:36
818646164899774465,20798,0,2017-01-10 02:30:30
818627210458333184,7483,22291,2017-01-10 01:15:10
818614493328580609,2529,9782,2017-01-10 00:24:38
818588835076603904,6072,0,2017-01-09 22:42:41
818536468981415936,2430,10820,2017-01-09 19:14:36
818307523543449600,7999,0,2017-01-09 04:04:51
818259473185828864,2240,10956,2017-01-09 00:53:55
818145370475810820,2548,12199,2017-01-08 17:20:31
817908911860748288,796,4821,2017-01-08 01:40:55
817827839487737858,26863,51364,2017-01-07 20:18:46
817777686764523521,2665,10703,2017-01-07 16:59:28
817536400337801217,2936,11719,2017-01-07 01:00:41
817502432452313088,3358,0,2017-01-06 22:45:43
817423860136083457,14571,33624,2017-01-06 17:33:29
817415592588222464,938,5565,2017-01-06 17:00:38
817181837579653120,8410,0,2017-01-06 01:31:47
817171292965273600,2007,8720,2017-01-06 00:49:53
817120970343411712,2580,12167,2017-01-05 21:29:55
817056546584727552,1633,8545,2017-01-05 17:13:55
816829038950027264,4689,0,2017-01-05 02:09:53
816816676327063552,2029,9960,2017-01-05 01:20:46
816697700272001025,2166,9727,2017-01-04 17:27:59
816450570814898180,7999,30298,2017-01-04 01:05:59
816336735214911488,1933,8568,2017-01-03 17:33:39
816091915477250048,2122,8895,2017-01-03 01:20:49
816062466425819140,1013,0,2017-01-02 23:23:48
816014286006976512,5230,0,2017-01-02 20:12:21
815990720817401858,1013,4923,2017-01-02 18:38:42
815966073409433600,8410,22292,2017-01-02 17:00:46
815745968457060357,4103,0,2017-01-02 02:26:09
815736392542261248,2244,9813,2017-01-02 01:48:06
815639385530101762,1642,8202,2017-01-01 19:22:38
815390420867969024,3792,10324,2017-01-01 02:53:20
814986499976527872,1272,7627,2016-12-31 00:08:17
814638523311648768,2686,11216,2016-12-30 01:05:33
814578408554463233,5806,0,2016-12-29 21:06:41
814530161257443328,1850,8608,2016-12-29 17:54:58
814153002265309185,8627,28677,2016-12-28 16:56:16
813944609378369540,3174,0,2016-12-28 03:08:11
813910438903693312,1856,9280,2016-12-28 00:52:25
813812741911748608,13902,36330,2016-12-27 18:24:12
813800681631023104,1747,8292,2016-12-27 17:36:16
813217897535406080,7263,18614,2016-12-26 03:00:30
813202720496779264,1812,9216,2016-12-26 02:00:11
813187593374461952,4332,19809,2016-12-26 01:00:05
813172488309972993,1914,9249,2016-12-26 00:00:03
813157409116065792,2198,7762,2016-12-25 23:00:08
813142292504645637,2373,8465,2016-12-25 22:00:04
813130366689148928,446,4474,2016-12-25 21:12:41
813127251579564032,3117,11800,2016-12-25 21:00:18
813112105746448384,2725,10280,2016-12-25 20:00:07
813096984823349248,3619,10563,2016-12-25 19:00:02
813081950185472002,2774,9874,2016-12-25 18:00:17
813066809284972545,1951,7928,2016-12-25 17:00:08
813051746834595840,7334,20949,2016-12-25 16:00:16
812781120811126785,1899,7553,2016-12-24 22:04:54
812709060537683968,1436,6600,2016-12-24 17:18:34
812503143955202048,1213,6050,2016-12-24 03:40:19
812466873996607488,1930,7953,2016-12-24 01:16:12
812372279581671427,3649,13636,2016-12-23 19:00:19
811985624773361665,1397,7254,2016-12-22 17:23:53
811744202451197953,1587,7528,2016-12-22 01:24:33
811647686436880384,740,5597,2016-12-21 19:01:02
811627233043480576,3072,12749,2016-12-21 17:39:46
811386762094317568,6374,20885,2016-12-21 01:44:13
810984652412424192,1436,5314,2016-12-19 23:06:23
810896069567610880,1760,8989,2016-12-19 17:14:23
810657578271330305,2635,10949,2016-12-19 01:26:42
810284430598270976,11206,35146,2016-12-18 00:43:57
810254108431155201,3370,14660,2016-12-17 22:43:27
809920764300447744,3936,15542,2016-12-17 00:38:52
809808892968534016,4877,0,2016-12-16 17:14:20
809448704142938112,1466,6927,2016-12-15 17:23:04
809220051211603969,5589,19902,2016-12-15 02:14:29
809084759137812480,3523,13210,2016-12-14 17:16:53
808838249661788160,3031,10120,2016-12-14 00:57:20
808733504066486276,2158,7884,2016-12-13 18:01:07
808501579447930884,2595,11301,2016-12-13 02:39:32
808344865868283904,20798,42520,2016-12-12 16:16:49
808134635716833280,5897,0,2016-12-12 02:21:26
808106460588765185,2211,8799,2016-12-12 00:29:28
808001312164028416,3534,12520,2016-12-11 17:31:39
807621403335917568,3608,14579,2016-12-10 16:22:02
807106840509214720,55198,118115,2016-12-09 06:17:20
807059379405148160,7329,0,2016-12-09 03:08:45
807010152071229440,3862,13080,2016-12-08 23:53:08
806629075125202948,34555,74570,2016-12-07 22:38:52
806620845233815552,5527,0,2016-12-07 22:06:10
806576416489959424,1955,4886,2016-12-07 19:09:37
806542213899489280,2356,10216,2016-12-07 16:53:43
806242860592926720,11595,0,2016-12-06 21:04:11
806219024703037440,1194,6440,2016-12-06 19:29:28
805958939288408065,5360,0,2016-12-06 02:15:59
805932879469572096,1923,8278,2016-12-06 00:32:26
805826884734976000,1819,6549,2016-12-05 17:31:15
805823200554876929,7998,0,2016-12-05 17:16:37
805520635690676224,1657,5753,2016-12-04 21:14:20
805487436403003392,2532,8798,2016-12-04 19:02:24
805207613751304193,1715,7835,2016-12-04 00:30:29
804738756058218496,3816,13707,2016-12-02 17:27:25
804475857670639616,2010,6126,2016-12-02 00:02:45
804413760345620481,3236,0,2016-12-01 19:56:00
804026241225523202,16087,44402,2016-11-30 18:16:08
803773340896923648,2745,10066,2016-11-30 01:31:12
803692223237865472,7431,0,2016-11-29 20:08:52
803638050916102144,4148,10953,2016-11-29 16:33:36
803380650405482500,1875,7760,2016-11-28 23:30:47
803321560782307329,5321,0,2016-11-28 19:35:59
803276597545603072,2453,10020,2016-11-28 16:37:19
802952499103731712,1996,9015,2016-11-27 19:09:28
802624713319034886,2916,0,2016-11-26 21:26:58
802600418706604034,1467,7099,2016-11-26 19:50:26
802572683846291456,2502,8944,2016-11-26 18:00:13
802323869084381190,5818,16182,2016-11-26 01:31:31
802265048156610565,1376,6754,2016-11-25 21:37:47
802239329049477120,2626,9077,2016-11-25 19:55:35
802185808107208704,273,0,2016-11-25 16:22:55
801958328846974976,1721,7750,2016-11-25 01:18:59
801854953262350336,236,1791,2016-11-24 18:28:13
801538201127157760,2064,8228,2016-11-23 21:29:33
801285448605831168,817,6054,2016-11-23 04:45:12
801167903437357056,5897,24475,2016-11-22 20:58:07
801127390143516673,3953,0,2016-11-22 18:17:08
801115127852503040,2105,8070,2016-11-22 17:28:25
800859414831898624,98,689,2016-11-22 00:32:18
800855607700029440,1613,0,2016-11-22 00:17:10
800751577355128832,2797,10573,2016-11-21 17:23:47
800513324630806528,2985,13135,2016-11-21 01:37:04
800459316964663297,2175,9503,2016-11-20 22:02:27
800443802682937345,4321,0,2016-11-20 21:00:48
800388270626521089,2807,11153,2016-11-20 17:20:08
800188575492947969,3941,0,2016-11-20 04:06:37
800141422401830912,2547,15278,2016-11-20 00:59:15
800018252395122689,13136,28363,2016-11-19 16:49:49
799774291445383169,4680,0,2016-11-19 00:40:24
799757965289017345,2169,8394,2016-11-18 23:35:32
799422933579902976,1927,8072,2016-11-18 01:24:14
799308762079035393,5454,0,2016-11-17 17:50:33
799297110730567681,2753,9875,2016-11-17 17:04:16
799063482566066176,2477,8079,2016-11-17 01:35:54
798933969379225600,4450,13079,2016-11-16 17:01:16
798925684722855936,1440,7512,2016-11-16 16:28:21
798705661114773508,6637,0,2016-11-16 01:54:03
798701998996647937,7773,0,2016-11-16 01:39:30
798697898615730177,6516,0,2016-11-16 01:23:12
798694562394996736,4941,0,2016-11-16 01:09:57
798686750113755136,2335,0,2016-11-16 00:38:54
798682547630837760,4742,0,2016-11-16 00:22:12
798673117451325440,5549,0,2016-11-15 23:44:44
798665375516884993,3901,0,2016-11-15 23:13:58
798644042770751489,1853,0,2016-11-15 21:49:12
798628517273620480,1976,0,2016-11-15 20:47:30
798585098161549313,5674,0,2016-11-15 17:54:59
798576900688019456,5832,0,2016-11-15 17:22:24
798340744599797760,3332,0,2016-11-15 01:44:00
798209839306514432,2562,10427,2016-11-14 17:03:50
797971864723324932,3107,11581,2016-11-14 01:18:12
797545162159308800,4870,14554,2016-11-12 21:02:38
797236660651966464,6562,19961,2016-11-12 00:36:46
797165961484890113,26,225,2016-11-11 19:55:50
796904159865868288,8913,0,2016-11-11 02:35:32
796865951799083009,1925,7675,2016-11-11 00:03:42
796759840936919040,3026,11818,2016-11-10 17:02:03
796563435802726400,7248,0,2016-11-10 04:01:37
796484825502875648,1757,7577,2016-11-09 22:49:15
796387464403357696,4130,10993,2016-11-09 16:22:22
796177847564038144,14256,0,2016-11-09 02:29:25
796149749086875649,14256,32235,2016-11-09 00:37:46
796125600683540480,1806,4974,2016-11-08 23:01:49
796116448414461957,2410,9097,2016-11-08 22:25:27
796080075804475393,2303,8460,2016-11-08 20:00:55
796031486298386433,3717,10797,2016-11-08 16:47:50
795464331001561088,23525,49558,2016-11-07 03:14:10
795400264262053889,2862,10043,2016-11-06 22:59:35
795076730285391872,5432,16204,2016-11-06 01:33:58
794983741416415232,3366,0,2016-11-05 19:24:28
794926597468000259,2306,10243,2016-11-05 15:37:24
794355576146903043,10256,0,2016-11-04 01:48:22
794332329137291264,2682,9597,2016-11-04 00:15:59
794205286408003585,3315,9232,2016-11-03 15:51:10
793962221541933056,4877,16825,2016-11-02 23:45:19
793845145112371200,1858,9209,2016-11-02 16:00:06
793614319594401792,3125,0,2016-11-02 00:42:53
793601777308463104,1615,7977,2016-11-01 23:53:02
793500921481273345,2368,10674,2016-11-01 17:12:16
793286476301799424,9151,24587,2016-11-01 03:00:09
